,id,category
8076,3fd66200f964a5201ef01ee3,Pub
8077,4a747fb4f964a52051de1fe3,Coffee Shop
8078,4b4e1f91f964a5200be226e3,Juice Bar
8079,4c49036b20ab1b8d9e953216,Ramen Restaurant
8080,5578f949498e8d9e4dd674a4,Restaurant
8081,4b8de1f9f964a520f51133e3,Caribbean Restaurant
8082,529e866811d2b41a6acbc06a,Arts & Crafts Store
8083,4bac1f3df964a52095e53ae3,Sandwich Place
8084,502177f9e4b04b465f0d78c8,Burger Joint
8085,4c26490f5c5ca593c2df45fe,Mediterranean Restaurant
8086,4b2d65d2f964a520c7d524e3,Hotel
8087,49dab192f964a520a35e1fe3,Indian Restaurant
8088,4bef0664f2712d7fbb30fbd8,Eastern European Restaurant
8089,4eee38f56c25c7f9d2e845c7,General Entertainment
8090,4bf9dc4b4a67c928d89827cf,Cosmetics Shop
8091,4bc7c80992b376b0ac79503a,Salon / Barbershop
8092,4c3e2f07ca012d7fa8212fbe,Pool
8093,545feedb498ed803ac69a1d5,Thai Restaurant
8094,5b3db04a031320002cafc5f3,Department Store
8095,4ae5f9eef964a520b6a321e3,Hotel
8096,4a90c31bf964a5205f1920e3,Hookah Bar
8097,53347f5b498ef67c98a7c5a8,Sushi Restaurant
8098,4a36ba71f964a520db9d1fe3,Korean Restaurant
8099,4bef4f64ea570f47753b8fd2,Movie Theater
8100,4803e94af964a520f74e1fe3,Pub
8101,4bac04a0f964a5206ede3ae3,New American Restaurant
8102,56b14899498e83c3e8c16d4f,Coffee Shop
8103,50d247d4e4b093b4146298e1,Bank
8104,4b5759f1f964a520f53228e3,Park
8105,4c977c61f244b1f7b8f13c1d,Historic Site
8106,4b2ac906f964a52096af24e3,Bookstore
8107,4ffceaeae4b0308ece0844f5,Pharmacy
8108,4bae661bf964a52020ad3be3,Mexican Restaurant
8109,4b2d665ef964a520d1d524e3,Pharmacy
8110,4a95ae62f964a520212420e3,Hotel
8111,4c8a542ae51e6dcb17db67de,Bus Line
8112,559c3942498e04a967bbb697,Restaurant
8113,4c6c9d2499b9236a5443e3c9,Hotel
8114,4e4e4115bd4101d0d7a60cc5,Chinese Restaurant
8115,4b4c07c5f964a52055ad26e3,Convenience Store
8116,4ca7f291d971b1f7afd70fe1,Massage Studio
8117,4be73093910020a1af26d514,Mobile Phone Shop
8118,4c3ced5da97bbe9a1932fbdd,Cosmetics Shop
8119,4b7c664df964a52004912fe3,Ice Cream Shop
8120,4bdd1675f219c9b62ff61110,Shipping Store
8121,4ce04b75825e721e69a07545,Gym
8122,4c01649c58dbc928c344ee6b,Nail Salon
8123,50e13413c84c9e523179ec55,Café
8124,4b2548a8f964a520536f24e3,Department Store
8125,4dc8267d7d8b14fb466ad031,Coffee Shop
8126,4baa4f5af964a520995d3ae3,Film Studio
8127,4dd5c4afd1647fcf3e22c84f,Cocktail Bar
8128,4ab905b7f964a520b67d20e3,Gym / Fitness Center
8129,4e73e63ffa760597004fc7aa,Arts & Entertainment
8130,4c695666d7509c74a92cfea2,Hotel
8131,539eabc6498e718f89b26cfa,Furniture / Home Store
8132,4e14d642a809f31f66a14141,Furniture / Home Store
8133,51ba5f5e498ed8ebf800abf3,Women's Store
8134,595fe67c0a464d1ac17063dd,Breakfast Spot
8135,49ed0561f964a520c0671fe3,Sake Bar
8136,47383f95f964a520464c1fe3,Thrift / Vintage Store
8137,562576e9498e056e8ae30165,Market
8138,58254b34177b8736cf8c9d26,American Restaurant
8139,4a5be2cdf964a520eabb1fe3,Mexican Restaurant
8140,53922f75498e94dc3879c3cb,Japanese Restaurant
8141,4d64800a36a96dcbd47750f4,Gym
8142,4341c600f964a52057281fe3,Bar
8143,4e5c5d4dfa76f39e1cb4ef78,New American Restaurant
8144,507ea50d1648820449a478f6,Burger Joint
8145,4e44022a8130c1af4dd45212,Spa
8146,427ff980f964a520c1211fe3,Art Gallery
8147,4cfed9521eaa8eec6164445c,Coffee Shop
8148,4b71fee2f964a52010692de3,Pharmacy
8149,4a68c93ef964a52004cb1fe3,Fast Food Restaurant
8150,5336523b498ecaa5e76d2bd5,Mexican Restaurant
8151,5671c3b4498e7e0d555bfda8,Ramen Restaurant
8152,4a81b52af964a5204ff71fe3,Deli / Bodega
8153,4ad53433f964a520570221e3,Paper / Office Supplies Store
8154,56f98404cd107ca8f447e617,Coffee Shop
8155,4c83f61847cc224b8110949f,Gym Pool
8156,4b859a8cf964a5200f6831e3,Salad Place
8157,5816595538fae6c2c9353c4b,Gym
8158,4b8315d3f964a520b0f630e3,Convenience Store
8159,4bd4b350cfa7b713d6ac24da,Boutique
8160,5b5e1184535d6f002c7039eb,Gym / Fitness Center
8161,4f71fec9e4b0ebf90a5495f8,Moving Target
8162,4a3a7307f964a520e59f1fe3,Coffee Shop
8163,4add317ff964a520896421e3,Grocery Store
8164,4a7e3d2cf964a5208cf11fe3,Pet Store
8165,589e2b5414f8f424756af6df,Bakery
8166,4b6a1e9bf964a520bac82be3,Fast Food Restaurant
8167,43db3b96f964a520862e1fe3,Café
8168,4c99b97f78ffa0937c446675,Video Store
8169,4c13381ba5eb76b09fa8bfb7,Hotel
8170,4a6dfe30f964a5208ad31fe3,Bank
8171,559a098e498e6059935ec29a,Pie Shop
8172,4bc8eede3740b713d7be5d65,Bridal Shop
8173,5237d2a311d2e03a956a2c4a,Gym / Fitness Center
8174,4bd2396277b29c7434558e82,Cosmetics Shop
8175,4dbdc94efa8cee72737032fb,Shipping Store
8176,4b478b8ef964a520443526e3,Electronics Store
8177,4eeffda78231148fdf432a08,Martial Arts Dojo
8178,49e921c2f964a520ce651fe3,Sake Bar
8179,4abd96a8f964a520108b20e3,Korean Restaurant
8180,4b284104f964a5209e9124e3,Coffee Shop
8181,4ab70819f964a520b47920e3,Spa
8182,4b390938f964a520be5425e3,Convenience Store
8183,500b5175e4b02f47f73f65b3,Pizza Place
8184,4efa566493ad7cf2ecffd772,Ramen Restaurant
8185,4c0d4373d64c0f477072265d,Cosmetics Shop
8186,4b513f92f964a520a04827e3,Financial or Legal Service
8187,59fa89960457b70ad5331964,Liquor Store
8188,4cc4b308b2beb1f7e4861e4c,Supplement Shop
8189,539e5ced498e2365d2b32e21,Coffee Shop
8190,5491b8f3498e4d4241b2665a,Coffee Shop
8191,4c3e29e380bc20a1d0a0aa58,Sandwich Place
8192,4ad3b34ff964a520b8e520e3,Fast Food Restaurant
8193,4b49494cf964a520746c26e3,Italian Restaurant
8194,4a21eaeaf964a5204b7d1fe3,Burger Joint
8195,50f6211ed63ea759d354ea84,French Restaurant
8196,4a5548daf964a52004b41fe3,Supermarket
8197,57e45823498ed5e30ba343ce,Coffee Shop
8198,4fa9d5b2e4b05b71661e81ce,Taco Place
8199,5082e80ce4b07e4073e9a08c,Convenience Store
8200,4b6e19adf964a52080aa2ce3,Mexican Restaurant
8201,54555c02498ec11b2413181c,BBQ Joint
8202,4ad6a19ef964a5200f0821e3,Burger Joint
8203,4b04c847f964a520965622e3,Grocery Store
8204,4c872df89c808cfa907e121e,Convenience Store
8205,4bf177af333ed13a75db97d4,Bakery
8206,4c51fc52d797e21e200ff37c,Coffee Shop
8207,4b9fe3bdf964a520e84737e3,Juice Bar
8208,4d7c7c02ea35236acd5c5a23,Nightclub
8209,4c7c892a247cb60c27875e5e,Taco Place
8210,4b99d41ff964a520a99335e3,Fast Food Restaurant
8211,4ba28121f964a52017ff37e3,Chinese Restaurant
8212,4c0ae1a9ffb8c9b6686a6c61,Video Game Store
8213,4c54bead4623be9adff63cf3,Pharmacy
8214,4b688facf964a52000802be3,Diner
8215,4cbc7ff34c60a093add051ca,Shopping Mall
8216,4e7d13e2dab4fbe1c9179769,Kids Store
8217,4bcf52e9a8b3a593fbff615f,Burger Joint
8218,56eaf95d498ef128d4cabc66,Juice Bar
8219,4bfda218b68d0f47e713e957,Ice Cream Shop
8220,4e52038231510f6fa1a86be3,Mobile Phone Shop
8221,4d72c52ed145a1cd9620baf3,Department Store
8222,4b9cc4d3f964a520a87a36e3,Fast Food Restaurant
8223,535ec9bf498e8d24b9cd4191,Mexican Restaurant
8224,4c478c4f417b20a1940edea9,Grocery Store
8225,50ea65a6e4b03e444fd96fb1,Convenience Store
8226,4e49a28c483b16676e354fa3,Kids Store
8227,4c85642774d7b60cf1649bd8,Discount Store
8228,4bd3397141b9ef3bb198ffe5,Breakfast Spot
8229,4e559d63c65bfef9a560f9f8,Bank
8230,4b65d2e9f964a5202c022be3,Mexican Restaurant
8231,4cdf0e067e2e236aaa43831b,Mobile Phone Shop
8232,4c49be5da3ace21e713b063c,Convenience Store
8233,4be1798cd4c362b55905f9ec,Coffee Shop
8234,4b36f431f964a520923e25e3,Pizza Place
8235,522634f711d21cbb68f11d73,Thai Restaurant
8236,4c5b532294fd0f4743c8c545,Video Game Store
8237,4bd744e3f645c9b64693a5e0,Sandwich Place
8238,4bc630d7d35d9c743151e23a,Mexican Restaurant
8239,4cba345a9552b60cabbed88b,Pizza Place
8240,4d41f02daed776eb78436997,Pizza Place
8241,4cd2f6922b52a09395d02139,Mobile Phone Shop
8242,4bfd8c144cf820a173a0ecf4,Wings Joint
8243,4e52001018383eb2af44ad67,Mobile Phone Shop
8244,511d088ed63e922eac842ab4,Gym / Fitness Center
8245,4d6bcf34efb5a093c370d99a,Sandwich Place
8246,4cb7a07990c9a143081c79d6,Cosmetics Shop
8247,4f44d49819836ed00196d26e,Pizza Place
8248,4f42b324d4f2dd374e486092,Gas Station
8249,4bcf63ff462cb7134d9ed607,Department Store
8250,4c03fb09310fc9b687a1c661,Burger Joint
8251,4c6000dc3a3703bb441ae406,Pizza Place
8252,4b171f90f964a520aec223e3,Gas Station
8253,578d276d498ed96114d44d30,Automotive Shop
8254,4c42379d3735be9acdb219a4,Pharmacy
8255,515967f8e4b0bad2db02382f,Fried Chicken Joint
8256,54d805e3498e7fc097a26d03,Mexican Restaurant
8257,4b42ed4df964a520fcda25e3,Nightclub
8258,4b92efc7f964a520782834e3,Video Game Store
8259,4c083dc76071a593edfbdb32,Department Store
8260,4db9ce01fa8c2e303f14d81d,Japanese Restaurant
8261,4f4d9cc5e4b00b42c47c5ef2,Convenience Store
8262,4e0006d8c65b49675001f9ab,Ice Cream Shop
8263,4d0522320e49721e23b6747f,Mexican Restaurant
8264,4ddab67c45ddced820d48fdd,Mexican Restaurant
8265,52b8dc74498ee93aec538186,Mexican Restaurant
8266,4b9d90f4f964a52004b436e3,Latin American Restaurant
8267,4d5db606b36d5481d14c82b6,Bus Station
8268,578114d3498e6150d16d7986,Cocktail Bar
8269,5a57fbdc64c8e13cbe82da5c,Construction & Landscaping
8270,4a1d8adbf964a5207b7b1fe3,Vegetarian / Vegan Restaurant
8271,4b6cdbbbf964a5209e592ce3,Pizza Place
8272,4fbc3a13e4b0a73b882155b8,Mediterranean Restaurant
8273,4e9a179061afc418b9935516,Pizza Place
8274,4bb6911b2ea1952130eaab2f,Steakhouse
8275,4bf1b29dd39ad13aec8baa0e,Seafood Restaurant
8276,4be9deecb3352d7f178754d2,Thai Restaurant
8277,4be351c5660ec9281ccecb3b,Sushi Restaurant
8278,4bd744205cf276b081e59a00,Cuban Restaurant
8279,5456d2e6498ea04d5b5b2762,Discount Store
8280,4e4bfa9662e1ce23e57ca7eb,History Museum
8281,57b28b23498eb393ddff9637,Buffet
8282,4b723364f964a520a3732de3,Sandwich Place
8283,573d3e2f498e642197b6112b,Restaurant
8284,4bfb5c89d0382d7f79a0c90a,Fast Food Restaurant
8285,4ab2e795f964a520ea6c20e3,Fast Food Restaurant
8286,52e2c69911d2837d94ad0a04,Automotive Shop
8287,50300597e4b0c17c82798ee4,Mexican Restaurant
8288,4e6e9fcbb61c9ee80a612303,Health & Beauty Service
8289,4d27c2e5849f370471a26c41,Cosmetics Shop
8290,4c9d516a0e9bb1f7c362dc5f,Men's Store
8291,4d7d580134f7721e2484d625,Grocery Store
8292,5328e5ed498eb856b7c57043,Gym / Fitness Center
8293,5cc24f2ae47b46002c614292,Fried Chicken Joint
8294,4adbca90f964a520ab2a21e3,Coffee Shop
8295,51783d8019a9c7e28a4e762e,Spa
8296,55566c1c498ec05744d0ed23,Gymnastics Gym
8297,507caf18e4b0cf6bd551f8a7,Spa
8298,559c36fd498ef7bc6ba0347e,Pilates Studio
8299,4f244f84e4b0020c2ea78b2f,Burrito Place
8300,4bdbe17fc79cc9288bba84e9,Intersection
8301,4f7dfe30e4b0bf87aa1a6176,Food Truck
8302,53f96881498e585472deea62,Korean Restaurant
8303,4e4c7f62bd413c4cc669d351,Café
8304,506f7f60e4b04395d54cb076,Intersection
8305,4a5700a3f964a520f2b51fe3,Italian Restaurant
8306,4c75db7ed8948cfaa31869da,Latin American Restaurant
8307,5a62c72c60255e18e3c02a0c,Italian Restaurant
8308,58ffcd63f79faa67de07f57a,American Restaurant
8309,4c8302e647cc224b64f88b9f,Korean Restaurant
8310,4fff2ff3f1369cfc53a356f8,Food Truck
8311,4b23f72bf964a520f95d24e3,Pet Store
8312,4b592aa7f964a520d77f28e3,Theater
8313,5664d2ec498ea7aba184d3bd,Gymnastics Gym
8314,4e24cbfcb61c48ef93989c8a,Furniture / Home Store
8315,5b209a30446ea6002cb2ad7e,Drugstore
8316,54c5e927498ed4cc075fd8cd,Video Store
8317,4ea865a0775bfe480347b6e2,Pharmacy
8318,507e5ddde4b0b83c383c877d,Food Truck
8319,5b247c665455b200394e785e,Theater
8320,4bfeff7ac30a2d7f1859101d,Bakery
8321,5082f858e4b0fbd4c056e7b5,Grocery Store
8322,4aee1daef964a5203ed221e3,Park
8323,4c2aa3d4197e9521db80628d,Bridge
8324,4ab929baf964a5204d7e20e3,Café
8325,50fda7e619a914e488a1e2e7,Art Gallery
8326,52040c677dd2d347db6311bf,Convenience Store
8327,4bad6fc3f964a52085503be3,Theater
8328,4b91c55bf964a52034d633e3,Grocery Store
8329,4c5304f8250dd13a304aa07f,Fast Food Restaurant
8330,4ed8112a46907c1b3fd54b87,Mexican Restaurant
8331,4c7ff03ed4e2370456205088,Construction & Landscaping
8332,4c2d3099e760c9b629824449,Park
8333,55a2e6ac498eb4ced3e8071f,Flower Shop
8334,4b196268f964a52062dc23e3,Bar
8335,4c61de22e1621b8d172f2253,Donut Shop
8336,4cd5e12efb595481f313e150,Chinese Restaurant
8337,4c01c1121747a5937e125eca,Food Truck
8338,54ea7f29498e6e265f34f1c5,Mexican Restaurant
8339,3fd66200f964a520daef1ee3,Seafood Restaurant
8340,50ffb5f97043595978727350,Flower Shop
8341,54d2b2f6498e3de5d9adaab7,Discount Store
8342,4a16e77ff964a5201d791fe3,Southern / Soul Food Restaurant
8343,576da5d4cd109214766b2e93,Fast Food Restaurant
8344,4e4e08c1bd4101d0d7a0b230,Ice Cream Shop
8345,4ee3fa5c823180a98aef8b59,Caribbean Restaurant
8346,4e3a23421838961afefcd833,Mexican Restaurant
8347,4b761a0df964a520c93c2ee3,Performing Arts Venue
8348,4b91ad17f964a5202acf33e3,Fish Market
8349,4b5034f5f964a5207e1e27e3,Fast Food Restaurant
8350,4d38aefb76d1a35ddc2d008e,Liquor Store
8351,5861974b9538393f8bf39aa4,Salvadoran Restaurant
8352,4c62160deb82d13a2dc504d6,Liquor Store
8353,4cf7099881cd6dcb2a807f0d,Hobby Shop
8354,4f3c2966e4b0ad1bcb006d13,Pharmacy
8355,4f19dc5ce4b0d79040fe0b6a,Bus Line
8356,4bc28ef9abf4952146c4c293,Mexican Restaurant
8357,4b46e05ef964a5202c2926e3,Liquor Store
8358,4f446a2219836ed00193ee4a,Food
8359,4e3f3ba7aeb73139a191a313,Seafood Restaurant
8360,4f32c4f719836c91c7f88e6a,Art Gallery
8361,4d859816f9f3a1cdd8a6cf64,Mediterranean Restaurant
8362,4ee441f1f9abfc7226835169,Theater
8363,51dce130498ed4e2a030f6d8,Food Truck
8364,4c59e23204f9be9a066ef060,Seafood Restaurant
8365,4d33a86b8250f04d3306ffe0,Restaurant
8366,5a07487651950e6fa9654faa,Coffee Shop
8367,4c72b0c4ad69b60c482784b9,Luggage Store
8368,49e8abc5f964a5205f651fe3,Speakeasy
8369,49cdc778f964a520155a1fe3,Diner
8370,4c6e253bc524370472542aeb,Art Gallery
8371,4b942a3cf964a520316c34e3,Performing Arts Venue
8372,50cca5bee4b05e3ef67f6cbe,Moving Target
8373,531a9aa2498e8df8ab14e103,Convenience Store
8374,5ba277ced3cce8002cdb38e2,Coffee Shop
8375,4cb35c2739458cfa48db19a0,Food Truck
8376,50d21d93e4b0807ea8790db2,Gym
8377,5352e7b6498e2879ec83f2ef,Flea Market
8378,5c2ea49bdee770002cd8c5e9,Arts & Crafts Store
8379,4eed0d91e5faa560f0bf3df2,Flea Market
8380,570adf68498e6e5b96af3e83,Furniture / Home Store
8381,5c7b150e3d4791002c5b44e8,Bakery
8382,534761e0498ee2399d8d7e82,Flea Market
8383,5a54e61ef62e092a22cde685,Café
8384,523256792fc673ebf3ab6297,Burger Joint
8385,54513879498e1e7a57708c3a,Clothing Store
8386,53463711498ed25aedad1727,Department Store
8387,5356b61011d2a653323d9180,Big Box Store
8388,4b7f2ecef964a5203a1d30e3,Fast Food Restaurant
8389,534335a5498ef06ddde911d3,Pet Store
8390,4f332dbe754a590426fbf65a,Chinese Restaurant
8391,4c27d1c2ed0ac9b618595faa,Skate Park
8392,4eb2f9f5823137c8ca32e6a4,Lawyer
8393,583100a68ee5605dc5b9090e,Dog Run
8394,4a56341af964a520bcb41fe3,Southern / Soul Food Restaurant
8395,4d8e37935091a1cd049e8a01,Southern / Soul Food Restaurant
8396,4c0eb3b5d64c0f47bf9e285d,Fast Food Restaurant
8397,4d02cd5e2f96f04d4e011454,Grocery Store
8398,4cc090141c6c6dcb2c34765e,Coffee Shop
8399,5cb105584c9be6002b4e766b,Insurance Office
8400,4d112f865f3376ebae8e1386,Shoe Store
8401,5b76c915f96b2c002c6498d3,Home Service
8402,4d2f6f44d902236a4efd49e4,Seafood Restaurant
8403,53865b87498e49f2a5114a2a,Mexican Restaurant
8404,4c55b571a724e21e3cac89f8,Mexican Restaurant
8405,4dccba70fa7664b7c67e337f,Food Truck
8406,5a5c2e8e2e2680114c4d8288,Theater
8407,450e8829f964a52062391fe3,Deli / Bodega
8408,4c0302649a7920a1265bcf79,Hotel
8409,55a1da4d498e60f3d2d37a63,Convenience Store
8410,4c33580ba0ced13abd71166e,Seafood Restaurant
8411,4a56a820f964a52098b51fe3,Performing Arts Venue
8412,4b689d08f964a520e1822be3,Latin American Restaurant
8413,5589f76c498e746c2af4b5ad,Massage Studio
8414,4cb66116651cb7137d7b3a3a,Chinese Restaurant
8415,4c3362f17cc0c9b6aab2f19a,Snack Place
8416,5665022c498efd506dd0e9e9,Fried Chicken Joint
8417,4ca537dcd971b1f712fbf4e0,Sporting Goods Shop
8418,550dca49498e10f9f1bf92e6,Buffet
8419,56b025e2498ec155d40cf123,Frozen Yogurt Shop
8420,4b51401af964a520b44827e3,Coffee Shop
8421,4c2801dded0ac9b6afb25faa,Food Truck
8422,4c62e77769a1c9b62ccb39a4,Latin American Restaurant
8423,57114e72498ec90dbb3bb440,Sandwich Place
8424,4a49c217f964a52081ab1fe3,Thai Restaurant
8425,514380cbe4b0d65fdfcc753b,Sandwich Place
8426,56d8e6da498e07b12049f124,Chinese Restaurant
8427,4c0691208b4520a1e3958597,Discount Store
8428,56e0efeb498e333338e0ffd5,Mobile Phone Shop
8429,4b62186af964a52017352ae3,Grocery Store
8430,59ed813666fc653d07e7c3a5,Convenience Store
8431,4b6218c2f964a52031352ae3,Pharmacy
8432,4bf718815efe2d7faf656834,Pizza Place
8433,533cba5a498e46b4cb412bd5,Arcade
8434,4c227f0f7e85c928ef1dbc21,Thrift / Vintage Store
8435,4e3975e9bd4180188ce3418c,Discount Store
8436,4b91f9ddf964a520e0e133e3,Park
8437,4c183adbd4d9c928123cef29,Fast Food Restaurant
8438,4c8dc21958668cfa8251ccec,Bakery
8439,4bdf2d50ffdec9280afeeaa1,Sandwich Place
8440,4b9c4943f964a5200b5c36e3,Clothing Store
8441,507b3278498e98df0fcccd31,Hotel
8442,4b8327d6f964a520c1fa30e3,Fast Food Restaurant
8443,4ace8bfaf964a5202ad120e3,Hardware Store
8444,4b241537f964a520ab6024e3,Fast Food Restaurant
8445,4c40d78e5faf76b084484820,Clothing Store
8446,5213164011d29a5a5a948e7a,Bed & Breakfast
8447,5248de9b498e2e72b9b8f12d,Supermarket
8448,4c068201761ac9b6e40a2174,Fast Food Restaurant
8449,51577320e4b0af5152c40be9,Mobile Phone Shop
8450,4cd58a8367c7236ab3671377,Fast Food Restaurant
8451,4bc3bc054cdfc9b67ad59721,Fried Chicken Joint
8452,4bf12c93b315c9b67dac93ff,Donut Shop
8453,4b24137df964a520806024e3,Fast Food Restaurant
8454,4b1adaa8f964a5203df323e3,Market
8455,4de592047d8b53987c4d9e57,Seafood Restaurant
8456,4d9e474cf941a35df5e056d5,Arts & Crafts Store
8457,50cf99a2e4b095b993c1b899,Gym
8458,4b0c4eabf964a520e13a23e3,Sandwich Place
8459,4b34f33df964a5204d2925e3,Park
8460,5162ec0be4b0818b760f54b9,Juice Bar
8461,4b711533f964a52046392de3,Supplement Shop
8462,4b7b0792f964a520424d2fe3,Chinese Restaurant
8463,4c51afca9d642d7f06eaf9dd,Shopping Mall
8464,4dfaa0d5a8096fbd6be4b0c2,Sandwich Place
8465,50a00d9b19a918cf99a8dc4a,Train Station
8466,50a00eaf19a918cf99a8f624,Train Station
8467,4b3d0d77f964a520de8c25e3,Train
8468,4a6be87ef964a5203ad01fe3,Hotel
8469,4a7e6011f964a520d4f11fe3,French Restaurant
8470,50c7e504e4b0a3ab38648006,Clothing Store
8471,518471e6498e1c0b5f1401f9,Indian Restaurant
8472,474f6bd3f964a520b04c1fe3,Speakeasy
8473,4bbe91e085fbb713ef0f7167,Art Gallery
8474,5577478b498eb83a23d81440,Mexican Restaurant
8475,4ca5ade476d3a093ebe1f96a,Dog Run
8476,4bf190f925afb713310c4b6f,Sculpture Garden
8477,5bad63fbfe3740002c6249bf,Cocktail Bar
8478,579bafea498ea52a30227c9f,Rental Service
8479,56c0d0f6cd100614a942a14f,Gym / Fitness Center
8480,545fbdac498ed1b7f6bc2ed1,Trail
8481,5134dd30e4b018c1cfe45de1,Rental Car Location
8482,53409ec7498e214f309fbea7,Laundromat
8483,4c477dcc0f5aa593d12a7e76,Mexican Restaurant
8484,4b633036f964a52042692ae3,Southern / Soul Food Restaurant
8485,4b844039f964a520642a31e3,Insurance Office
8486,4bb6a56aef159c74b45576f7,Convenience Store
8487,4b92cb44f964a5205e1c34e3,Cajun / Creole Restaurant
8488,4f21d06eaad2655a98dc479e,Shipping Store
8489,4bbe35d79474c9b63042d9b6,Fried Chicken Joint
8490,4bb6874c2f70c9b673968530,Martial Arts Dojo
8491,5653e8ba498e1d769b37d431,Mexican Restaurant
8492,4ecaeed182319a1849e40d1a,Intersection
8493,511c7648e4b0eaa09c96737e,Mexican Restaurant
8494,4cfa8f680df3236ae297f4a9,Liquor Store
8495,4d42001caed776eb942a6a97,Restaurant
8496,4d42001daed776ebec2a6a97,Pharmacy
8497,50d1df80fe7050bf32ad1ba2,Mexican Restaurant
8498,4b8fe013f964a520db6633e3,Food & Drink Shop
8499,4ca8e347a6e08cfa92e39394,Restaurant
8500,4bbf96d2b492d13ad3eaa260,Burrito Place
8501,4c216a639a67a593c301db87,Chinese Restaurant
8502,5081fa6de4b0361f6605ca93,Food Truck
8503,4b72c4bdf964a520b8872de3,Check Cashing Service
8504,4f0ca2c9e4b0ece6d189e4df,Snack Place
8505,4fcfc16ae4b0eacddec251bc,Café
8506,4c813e19e602b1f768e6907a,Mexican Restaurant
8507,4ed6d97293adde11f8614498,Bakery
8508,4c0ede6a7189c9282741d9b6,Intersection
8509,580198b438fa1d71338d4638,Szechuan Restaurant
8510,4b9086c6f964a520948e33e3,Italian Restaurant
8511,508c4caae4b05f3f83be1d03,Mexican Restaurant
8512,4fe54199e4b051b5c1a078c4,Hobby Shop
8513,4e93908ee5faf79bbd7042fa,Garden
8514,4e31c4312fb6ede816e39ec7,Video Store
8515,4b4bf8def964a52062ac26e3,Fast Food Restaurant
8516,4b7234aaf964a520da732de3,Pharmacy
8517,4eee78dc61af1accafed127a,Optical Shop
8518,4ad6319ef964a520aa0521e3,Liquor Store
8519,4b3009aef964a520dff424e3,Donut Shop
8520,4bb6857a1344b71314a99d04,Asian Restaurant
8521,4b5e61a5f964a520428c29e3,Chinese Restaurant
8522,517db01de4b01ac407509a5b,Seafood Restaurant
8523,4b6cdc1df964a520b8592ce3,Chinese Restaurant
8524,4d75a44dec646dcb0f11f010,Video Store
8525,4b9209dbf964a52082e433e3,Southern / Soul Food Restaurant
8526,563662ff498e155dac4bd844,Fried Chicken Joint
8527,4c865773d92ea0930b546d72,Breakfast Spot
8528,4a6fcd14f964a52000d71fe3,Falafel Restaurant
8529,56df3709498e32f4eaca12c6,Grocery Store
8530,4bc3ce68dce4eee17fc2719d,Hotel
8531,508f3086e4b0ae9e170f7501,Wine Shop
8532,54ea2aa7498eb594b0829f4e,Yoga Studio
8533,4cdf478aaba88cfa232948d7,Gift Shop
8534,49e4c28ef964a52039631fe3,Music Venue
8535,542eee9d498e0f6206a6beb0,Bubble Tea Shop
8536,53431ff3498ee74e0577ecf8,Deli / Bodega
8537,4dab5e9d4df01c19b19ec8e5,Wine Shop
8538,4bb64ed12ea19521d377ab2f,American Restaurant
8539,4be1a0ef8ea562b5991a2170,Coffee Shop
8540,4b340775f964a520152425e3,Mexican Restaurant
8541,4ac76251f964a520fab620e3,Café
8542,52dedd94498ea1bbfd7ea69b,Bar
8543,49c6b851f964a52075571fe3,Coffee Shop
8544,5781c98c498e545abd1270c4,Speakeasy
8545,54dbda50498ef0380f51629a,Dessert Shop
8546,54deb95e498e1f5a17a57fdf,Mexican Restaurant
8547,5bb51661666116002c19d8c4,Frozen Yogurt Shop
8548,53b4bcb4498e8cb5721c7ca7,Ice Cream Shop
8549,4a81d6a6f964a520b3f71fe3,Mexican Restaurant
8550,532c8ff5498ef262b62496d2,BBQ Joint
8551,4f6cdec8e4b086107611e3e0,American Restaurant
8552,4a70ea74f964a520c5d81fe3,Chinese Restaurant
8553,4c17ba56fe5a76b053fb0015,Pharmacy
8554,4b6a031df964a520b2c12be3,Gas Station
8555,4b660071f964a520a30d2be3,Thai Restaurant
8556,440b5528f964a52076301fe3,Wine Bar
8557,4b5bcfbef964a520901729e3,Mexican Restaurant
8558,4bcbbb35511f9521621ab2c7,South American Restaurant
8559,594dc784bed48303ebe019c1,Creperie
8560,50ba6066e4b0046dd914635d,Mobile Phone Shop
8561,5864285e61052862e7bf4cbd,Fast Food Restaurant
8562,4c81c0cde602b1f7755c967a,Mexican Restaurant
8563,4b30223cf964a520a9f624e3,Burger Joint
8564,4ad74c8df964a520500921e3,Juice Bar
8565,4f85c9dae4b0928ce887ed71,Rental Car Location
8566,4b30247cf964a520cef624e3,Chinese Restaurant
8567,4b2d893ff964a5207cd824e3,Sushi Restaurant
8568,5105f902e4b0cc5c835ac4f3,Pizza Place
8569,4b12c5e0f964a520d58d23e3,Farmers Market
8570,4a4fe4c9f964a520cdaf1fe3,Theme Park
8571,4a84e2f8f964a520d3fd1fe3,Dessert Shop
8572,4ab51e77f964a520997220e3,Bank
8573,4b3021d0f964a5209ef624e3,Pharmacy
8574,4be246a3b02ec9b69ebc4cc0,Food Truck
8575,533c88de498e4dc7cd355950,Deli / Bodega
8576,4ba02694f964a520e35d37e3,Sandwich Place
8577,4bcfbd2f9854d13a93bcf64d,Check Cashing Service
8578,4b898759f964a5201e3f32e3,Mediterranean Restaurant
8579,4b85c3cbf964a520b07131e3,Fast Food Restaurant
